# exported by xylib from a canberra_cnf file

### block #0 Sample title.
# date and time: Sat, 2015-10-03 11:06:19
# energy calib 0: 0
# energy calib 1: 0.125
# energy calib 2: 0
# live time (s): 1573.71
# real time (s): 1800.00
# column_1	column_2
17.125000	849.000000
17.250000	848.000000
17.375000	835.000000
17.500000	807.000000
17.625000	819.000000
17.750000	801.000000
17.875000	828.000000
18.000000	796.000000
18.125000	772.000000
18.250000	818.000000
18.375000	759.000000
18.500000	780.000000
18.625000	769.000000
18.750000	778.000000
18.875000	779.000000
19.000000	726.000000
19.125000	707.000000
19.250000	673.000000
19.375000	727.000000
19.500000	708.000000
19.625000	705.000000
19.750000	784.000000
19.875000	709.000000
20.000000	695.000000
20.125000	732.000000
20.250000	709.000000
20.375000	685.000000
20.500000	628.000000
20.625000	670.000000
20.750000	651.000000
20.875000	619.000000
21.000000	678.000000
21.125000	672.000000
21.250000	701.000000
21.375000	650.000000
21.500000	690.000000
21.625000	620.000000
21.750000	578.000000
21.875000	605.000000
22.000000	605.000000
22.125000	601.000000
22.250000	551.000000
22.375000	552.000000
22.500000	583.000000
22.625000	600.000000
22.750000	625.000000
22.875000	572.000000
23.000000	615.000000
23.125000	570.000000
23.250000	528.000000
23.375000	533.000000
23.500000	540.000000
23.625000	536.000000
23.750000	537.000000
23.875000	531.000000
24.000000	523.000000
24.125000	561.000000
24.250000	563.000000
24.375000	501.000000
24.500000	502.000000
24.625000	545.000000
24.750000	541.000000
24.875000	528.000000
25.000000	512.000000
25.125000	549.000000
25.250000	569.000000
25.375000	518.000000
25.500000	481.000000
25.625000	537.000000
25.750000	555.000000
25.875000	505.000000
26.000000	499.000000
26.125000	471.000000
26.250000	471.000000
26.375000	488.000000
26.500000	495.000000
26.625000	501.000000
26.750000	469.000000
26.875000	474.000000
27.000000	469.000000
27.125000	449.000000
27.250000	430.000000
27.375000	417.000000
27.500000	423.000000
27.625000	420.000000
27.750000	396.000000
27.875000	391.000000
28.000000	378.000000
28.125000	381.000000
28.250000	405.000000
28.375000	392.000000
28.500000	364.000000
28.625000	394.000000
28.750000	347.000000
28.875000	404.000000
29.000000	361.000000
29.125000	365.000000
29.250000	353.000000
29.375000	314.000000
29.500000	354.000000
29.625000	392.000000
29.750000	338.000000
29.875000	346.000000
30.000000	349.000000
30.125000	345.000000
30.250000	348.000000
30.375000	345.000000
30.500000	313.000000
30.625000	381.000000
30.750000	333.000000
30.875000	360.000000
31.000000	360.000000
31.125000	335.000000
31.250000	298.000000
31.375000	346.000000
31.500000	308.000000
31.625000	317.000000
31.750000	288.000000
31.875000	296.000000
32.000000	297.000000
32.125000	316.000000
32.250000	302.000000
32.375000	321.000000
32.500000	304.000000
32.625000	291.000000
32.750000	293.000000
32.875000	303.000000
33.000000	289.000000
33.125000	289.000000
33.250000	252.000000
33.375000	270.000000
33.500000	284.000000
33.625000	292.000000
33.750000	274.000000
33.875000	277.000000
34.000000	263.000000
34.125000	272.000000
34.250000	256.000000
34.375000	271.000000
34.500000	274.000000
34.625000	279.000000
34.750000	294.000000
34.875000	266.000000
35.000000	272.000000
35.125000	262.000000
35.250000	252.000000
35.375000	282.000000
35.500000	239.000000
35.625000	221.000000
35.750000	259.000000
35.875000	289.000000
36.000000	272.000000
36.125000	255.000000
36.250000	264.000000
36.375000	265.000000
36.500000	245.000000
36.625000	263.000000
36.750000	274.000000
36.875000	278.000000
37.000000	293.000000
37.125000	252.000000
37.250000	235.000000
37.375000	283.000000
37.500000	240.000000
37.625000	242.000000
37.750000	256.000000
37.875000	256.000000
38.000000	251.000000
38.125000	212.000000
38.250000	228.000000
38.375000	221.000000
38.500000	225.000000
38.625000	238.000000
38.750000	230.000000
38.875000	223.000000
39.000000	199.000000
39.125000	203.000000
39.250000	218.000000
39.375000	205.000000
39.500000	207.000000
39.625000	216.000000
39.750000	190.000000
39.875000	196.000000
40.000000	190.000000
40.125000	178.000000
40.250000	203.000000
40.375000	183.000000
40.500000	167.000000
40.625000	190.000000
40.750000	205.000000
40.875000	160.000000
41.000000	160.000000
41.125000	161.000000
41.250000	189.000000
41.375000	169.000000
41.500000	173.000000
41.625000	160.000000
41.750000	165.000000
41.875000	154.000000
42.000000	178.000000
42.125000	165.000000
42.250000	174.000000
42.375000	165.000000
42.500000	144.000000
42.625000	183.000000
42.750000	184.000000
42.875000	181.000000
43.000000	140.000000
43.125000	171.000000
43.250000	153.000000
43.375000	183.000000
43.500000	174.000000
43.625000	148.000000
43.750000	170.000000
43.875000	157.000000
44.000000	174.000000
44.125000	142.000000
44.250000	153.000000
44.375000	163.000000
44.500000	130.000000
44.625000	167.000000
44.750000	128.000000
44.875000	133.000000
45.000000	165.000000
45.125000	139.000000
45.250000	134.000000
45.375000	136.000000
45.500000	132.000000
45.625000	148.000000
45.750000	153.000000
45.875000	133.000000
46.000000	138.000000
46.125000	132.000000
46.250000	149.000000
46.375000	147.000000
46.500000	136.000000
46.625000	139.000000
46.750000	144.000000
46.875000	129.000000
47.000000	138.000000
47.125000	145.000000
47.250000	152.000000
47.375000	153.000000
47.500000	147.000000
47.625000	148.000000
47.750000	143.000000
47.875000	140.000000
48.000000	139.000000
48.125000	116.000000
48.250000	139.000000
48.375000	133.000000
48.500000	149.000000
48.625000	140.000000
48.750000	125.000000
48.875000	124.000000
49.000000	113.000000
49.125000	142.000000
49.250000	137.000000
49.375000	144.000000
49.500000	115.000000
49.625000	126.000000
49.750000	131.000000
49.875000	153.000000
50.000000	154.000000
50.125000	158.000000
50.250000	159.000000
50.375000	144.000000
50.500000	156.000000
50.625000	155.000000
50.750000	124.000000
50.875000	170.000000
51.000000	179.000000
51.125000	185.000000
51.250000	189.000000
51.375000	180.000000
51.500000	188.000000
51.625000	210.000000
51.750000	200.000000
51.875000	185.000000
52.000000	197.000000
52.125000	217.000000
52.250000	221.000000
52.375000	222.000000
52.500000	218.000000
52.625000	179.000000
52.750000	234.000000
52.875000	252.000000
53.000000	251.000000
53.125000	254.000000
53.250000	249.000000
53.375000	254.000000
53.500000	242.000000
53.625000	239.000000
53.750000	250.000000
53.875000	238.000000
54.000000	238.000000
54.125000	239.000000
54.250000	239.000000
54.375000	226.000000
54.500000	210.000000
54.625000	192.000000
54.750000	219.000000
54.875000	209.000000
55.000000	230.000000
55.125000	202.000000
55.250000	184.000000
55.375000	170.000000
55.500000	175.000000
55.625000	190.000000
55.750000	154.000000
55.875000	159.000000
56.000000	156.000000
56.125000	153.000000
56.250000	123.000000
56.375000	150.000000
56.500000	108.000000
56.625000	138.000000
56.750000	139.000000
56.875000	123.000000
57.000000	116.000000
57.125000	98.000000
57.250000	107.000000
57.375000	125.000000
57.500000	106.000000
57.625000	115.000000
57.750000	114.000000
57.875000	109.000000
58.000000	107.000000
58.125000	88.000000
58.250000	111.000000
58.375000	69.000000
58.500000	110.000000
58.625000	94.000000
58.750000	90.000000
58.875000	110.000000
59.000000	97.000000
59.125000	94.000000
59.250000	123.000000
59.375000	104.000000
59.500000	116.000000
59.625000	109.000000
59.750000	113.000000
59.875000	112.000000
60.000000	104.000000
60.125000	106.000000
60.250000	108.000000
60.375000	92.000000
60.500000	96.000000
60.625000	109.000000
60.750000	113.000000
60.875000	95.000000
61.000000	118.000000
61.125000	103.000000
61.250000	127.000000
61.375000	97.000000
61.500000	106.000000
61.625000	127.000000
61.750000	99.000000
61.875000	108.000000
62.000000	106.000000
62.125000	109.000000
62.250000	99.000000
62.375000	118.000000
62.500000	107.000000
62.625000	94.000000
62.750000	114.000000
62.875000	113.000000
63.000000	113.000000
63.125000	122.000000
63.250000	114.000000
63.375000	117.000000
63.500000	113.000000
63.625000	101.000000
63.750000	102.000000
63.875000	109.000000
64.000000	121.000000
64.125000	95.000000
64.250000	90.000000
64.375000	98.000000
64.500000	96.000000
64.625000	92.000000
64.750000	105.000000
64.875000	114.000000
65.000000	89.000000
65.125000	99.000000
65.250000	97.000000
65.375000	82.000000
65.500000	73.000000
65.625000	82.000000
65.750000	69.000000
65.875000	84.000000
66.000000	81.000000
66.125000	58.000000
66.250000	79.000000
66.375000	70.000000
66.500000	76.000000
66.625000	93.000000
66.750000	92.000000
66.875000	78.000000
67.000000	82.000000
67.125000	83.000000
67.250000	58.000000
67.375000	75.000000
67.500000	70.000000
67.625000	74.000000
67.750000	84.000000
67.875000	79.000000
68.000000	63.000000
68.125000	59.000000
68.250000	80.000000
68.375000	77.000000
68.500000	79.000000
68.625000	90.000000
68.750000	77.000000
68.875000	78.000000
69.000000	56.000000
69.125000	66.000000
69.250000	67.000000
69.375000	72.000000
69.500000	62.000000
69.625000	65.000000
69.750000	59.000000
69.875000	73.000000
70.000000	76.000000
70.125000	68.000000
70.250000	78.000000
70.375000	63.000000
70.500000	69.000000
70.625000	69.000000
70.750000	65.000000
70.875000	78.000000
71.000000	63.000000
71.125000	72.000000
71.250000	54.000000
71.375000	61.000000
71.500000	51.000000
71.625000	57.000000
71.750000	63.000000
71.875000	62.000000
72.000000	71.000000
72.125000	57.000000
72.250000	61.000000
72.375000	41.000000
72.500000	63.000000
72.625000	74.000000
72.750000	56.000000
72.875000	80.000000
73.000000	64.000000
73.125000	70.000000
73.250000	70.000000
73.375000	72.000000
73.500000	76.000000
73.625000	69.000000
73.750000	62.000000
73.875000	57.000000
74.000000	67.000000
74.125000	66.000000
74.250000	67.000000
74.375000	68.000000
74.500000	61.000000
74.625000	61.000000
74.750000	62.000000
74.875000	62.000000
75.000000	68.000000
75.125000	68.000000
75.250000	67.000000
75.375000	52.000000
75.500000	59.000000
75.625000	67.000000
75.750000	57.000000
75.875000	46.000000
76.000000	57.000000
76.125000	54.000000
76.250000	51.000000
76.375000	65.000000
76.500000	74.000000
76.625000	72.000000
76.750000	54.000000
76.875000	51.000000
77.000000	58.000000
77.125000	55.000000
77.250000	55.000000
77.375000	70.000000
77.500000	65.000000
77.625000	62.000000
77.750000	67.000000
77.875000	66.000000
78.000000	61.000000
78.125000	45.000000
78.250000	61.000000
78.375000	41.000000
78.500000	53.000000
78.625000	87.000000
78.750000	61.000000
78.875000	61.000000
79.000000	63.000000
79.125000	60.000000
79.250000	60.000000
79.375000	64.000000
79.500000	58.000000
79.625000	57.000000
79.750000	58.000000
79.875000	68.000000
80.000000	56.000000
80.125000	60.000000
80.250000	63.000000
80.375000	54.000000
80.500000	49.000000
80.625000	62.000000
80.750000	60.000000
80.875000	50.000000
81.000000	63.000000
81.125000	38.000000
81.250000	63.000000
81.375000	54.000000
81.500000	58.000000
81.625000	57.000000
81.750000	55.000000
81.875000	62.000000
82.000000	54.000000
82.125000	54.000000
82.250000	62.000000
82.375000	59.000000
82.500000	54.000000
82.625000	61.000000
82.750000	45.000000
82.875000	57.000000
83.000000	59.000000
83.125000	43.000000
83.250000	42.000000
83.375000	43.000000
83.500000	37.000000
83.625000	53.000000
83.750000	53.000000
83.875000	48.000000
84.000000	61.000000
84.125000	60.000000
84.250000	51.000000
84.375000	49.000000
84.500000	52.000000
84.625000	51.000000
84.750000	49.000000
84.875000	43.000000
85.000000	65.000000
85.125000	51.000000
85.250000	44.000000
85.375000	49.000000
85.500000	46.000000
85.625000	51.000000
85.750000	48.000000
85.875000	49.000000
86.000000	60.000000
86.125000	49.000000
86.250000	55.000000
86.375000	55.000000
86.500000	56.000000
86.625000	53.000000
86.750000	44.000000
86.875000	41.000000
87.000000	48.000000
87.125000	41.000000
87.250000	46.000000
87.375000	45.000000
87.500000	56.000000
87.625000	50.000000
87.750000	30.000000
87.875000	33.000000
88.000000	47.000000
88.125000	43.000000
88.250000	49.000000
88.375000	51.000000
88.500000	52.000000
88.625000	36.000000
88.750000	56.000000
88.875000	45.000000
89.000000	49.000000
89.125000	48.000000
89.250000	56.000000
89.375000	44.000000
89.500000	59.000000
89.625000	64.000000
89.750000	48.000000
89.875000	65.000000
90.000000	58.000000
90.125000	42.000000
90.250000	43.000000
90.375000	60.000000
90.500000	52.000000
90.625000	44.000000
90.750000	55.000000
90.875000	40.000000
91.000000	53.000000
91.125000	39.000000
91.250000	36.000000
91.375000	47.000000
91.500000	50.000000
91.625000	48.000000
91.750000	54.000000
91.875000	56.000000
92.000000	62.000000
92.125000	36.000000
92.250000	53.000000
92.375000	59.000000
92.500000	59.000000
92.625000	55.000000
92.750000	63.000000
92.875000	67.000000
93.000000	45.000000
93.125000	54.000000
93.250000	58.000000
93.375000	56.000000
93.500000	52.000000
93.625000	63.000000
93.750000	49.000000
93.875000	57.000000
94.000000	46.000000
94.125000	55.000000
94.250000	56.000000
94.375000	64.000000
94.500000	62.000000
94.625000	58.000000
94.750000	46.000000
94.875000	55.000000
95.000000	61.000000
95.125000	33.000000
95.250000	48.000000
95.375000	47.000000
95.500000	48.000000
95.625000	42.000000
95.750000	43.000000
95.875000	48.000000
96.000000	41.000000
96.125000	74.000000
96.250000	65.000000
96.375000	46.000000
96.500000	48.000000
96.625000	58.000000
96.750000	49.000000
96.875000	41.000000
97.000000	45.000000
97.125000	60.000000
97.250000	60.000000
97.375000	46.000000
97.500000	60.000000
97.625000	50.000000
97.750000	58.000000
97.875000	43.000000
98.000000	60.000000
98.125000	60.000000
98.250000	35.000000
98.375000	52.000000
98.500000	51.000000
98.625000	43.000000
98.750000	54.000000
98.875000	55.000000
99.000000	53.000000
99.125000	55.000000
99.250000	57.000000
99.375000	51.000000
99.500000	46.000000
99.625000	48.000000
99.750000	65.000000
99.875000	49.000000
100.000000	47.000000
100.125000	40.000000
100.250000	47.000000
100.375000	53.000000
100.500000	55.000000
100.625000	42.000000
100.750000	41.000000
100.875000	42.000000
101.000000	44.000000
101.125000	39.000000
101.250000	38.000000
101.375000	41.000000
101.500000	54.000000
101.625000	39.000000
101.750000	48.000000
101.875000	39.000000
102.000000	33.000000
102.125000	46.000000
102.250000	48.000000
102.375000	51.000000
102.500000	43.000000
102.625000	43.000000
102.750000	36.000000
102.875000	30.000000
103.000000	46.000000
103.125000	56.000000
103.250000	55.000000
103.375000	50.000000
103.500000	36.000000
103.625000	34.000000
103.750000	40.000000
103.875000	35.000000
104.000000	29.000000
104.125000	31.000000
104.250000	39.000000
104.375000	35.000000
104.500000	36.000000
104.625000	28.000000
104.750000	31.000000
104.875000	41.000000
105.000000	35.000000
105.125000	27.000000
105.250000	38.000000
105.375000	32.000000
105.500000	32.000000
105.625000	40.000000
105.750000	32.000000
105.875000	31.000000
106.000000	35.000000
106.125000	27.000000
106.250000	41.000000
106.375000	28.000000
106.500000	29.000000
106.625000	27.000000
106.750000	24.000000
106.875000	37.000000
107.000000	29.000000
107.125000	34.000000
107.250000	34.000000
107.375000	31.000000
107.500000	31.000000
107.625000	41.000000
107.750000	30.000000
107.875000	33.000000
108.000000	34.000000
108.125000	28.000000
108.250000	35.000000
108.375000	28.000000
108.500000	25.000000
108.625000	38.000000
108.750000	34.000000
108.875000	47.000000
109.000000	27.000000
109.125000	26.000000
109.250000	33.000000
109.375000	46.000000
109.500000	35.000000
109.625000	42.000000
109.750000	41.000000
109.875000	41.000000
110.000000	33.000000
110.125000	43.000000
110.250000	27.000000
110.375000	28.000000
110.500000	31.000000
110.625000	28.000000
110.750000	34.000000
110.875000	39.000000
111.000000	35.000000
111.125000	29.000000
111.250000	36.000000
111.375000	26.000000
111.500000	29.000000
111.625000	34.000000
111.750000	33.000000
111.875000	43.000000
112.000000	43.000000
112.125000	30.000000
112.250000	29.000000
112.375000	28.000000
112.500000	33.000000
112.625000	34.000000
112.750000	36.000000
112.875000	31.000000
113.000000	44.000000
113.125000	34.000000
113.250000	42.000000
113.375000	33.000000
113.500000	33.000000
113.625000	31.000000
113.750000	42.000000
113.875000	30.000000
114.000000	40.000000
114.125000	34.000000
114.250000	31.000000
114.375000	34.000000
114.500000	26.000000
114.625000	33.000000
114.750000	38.000000
114.875000	30.000000
115.000000	35.000000
115.125000	43.000000
115.250000	35.000000
115.375000	32.000000
115.500000	30.000000
115.625000	31.000000
115.750000	35.000000
115.875000	22.000000
116.000000	34.000000
116.125000	25.000000
116.250000	28.000000
116.375000	26.000000
116.500000	26.000000
116.625000	24.000000
116.750000	24.000000
116.875000	37.000000
117.000000	39.000000
117.125000	32.000000
117.250000	31.000000
117.375000	43.000000
117.500000	30.000000
117.625000	34.000000
117.750000	27.000000
117.875000	34.000000
118.000000	30.000000
118.125000	31.000000
118.250000	30.000000
118.375000	29.000000
118.500000	32.000000
118.625000	27.000000
118.750000	36.000000
118.875000	32.000000
119.000000	32.000000
119.125000	33.000000
119.250000	33.000000
119.375000	26.000000
119.500000	36.000000
119.625000	24.000000
119.750000	33.000000
119.875000	35.000000
120.000000	28.000000
120.125000	28.000000
120.250000	35.000000
120.375000	28.000000
120.500000	18.000000
120.625000	39.000000
120.750000	27.000000
120.875000	25.000000
121.000000	45.000000
121.125000	24.000000
121.250000	28.000000
121.375000	24.000000
121.500000	24.000000
121.625000	28.000000
121.750000	29.000000
121.875000	21.000000
122.000000	26.000000
122.125000	27.000000
122.250000	23.000000
122.375000	25.000000
122.500000	19.000000
122.625000	26.000000
122.750000	21.000000
122.875000	26.000000
123.000000	29.000000
123.125000	31.000000
123.250000	32.000000
123.375000	23.000000
123.500000	31.000000
123.625000	30.000000
123.750000	32.000000
123.875000	22.000000
124.000000	37.000000
124.125000	26.000000
124.250000	29.000000
124.375000	33.000000
124.500000	33.000000
124.625000	28.000000
124.750000	28.000000
124.875000	34.000000
125.000000	45.000000
125.125000	34.000000
125.250000	24.000000
125.375000	22.000000
125.500000	36.000000
125.625000	31.000000
125.750000	27.000000
125.875000	29.000000
126.000000	35.000000
126.125000	33.000000
126.250000	37.000000
126.375000	43.000000
126.500000	44.000000
126.625000	45.000000
126.750000	48.000000
126.875000	28.000000
127.000000	47.000000
127.125000	53.000000
127.250000	46.000000
127.375000	45.000000
127.500000	36.000000
127.625000	33.000000
127.750000	42.000000
127.875000	37.000000
128.000000	45.000000
128.125000	40.000000
128.250000	46.000000
128.375000	24.000000
128.500000	46.000000
128.625000	45.000000
128.750000	36.000000
128.875000	26.000000
129.000000	38.000000
129.125000	45.000000
129.250000	47.000000
129.375000	52.000000
129.500000	37.000000
129.625000	38.000000
129.750000	44.000000
129.875000	38.000000
130.000000	42.000000
130.125000	46.000000
130.250000	40.000000
130.375000	32.000000
130.500000	46.000000
130.625000	33.000000
130.750000	37.000000
130.875000	41.000000
131.000000	43.000000
131.125000	42.000000
131.250000	43.000000
131.375000	30.000000
131.500000	30.000000
131.625000	32.000000
131.750000	35.000000
131.875000	34.000000
132.000000	26.000000
132.125000	35.000000
132.250000	32.000000
132.375000	25.000000
132.500000	34.000000
132.625000	32.000000
132.750000	21.000000
132.875000	25.000000
133.000000	24.000000
133.125000	22.000000
133.250000	27.000000
133.375000	19.000000
133.500000	10.000000
133.625000	22.000000
133.750000	30.000000
133.875000	20.000000
134.000000	19.000000
134.125000	9.000000
134.250000	24.000000
134.375000	16.000000
134.500000	22.000000
134.625000	28.000000
134.750000	22.000000
134.875000	18.000000
135.000000	21.000000
135.125000	18.000000
135.250000	17.000000
135.375000	21.000000
135.500000	17.000000
135.625000	22.000000
135.750000	22.000000
135.875000	12.000000
136.000000	13.000000
136.125000	17.000000
136.250000	15.000000
136.375000	12.000000
136.500000	16.000000
136.625000	18.000000
136.750000	23.000000
136.875000	14.000000
137.000000	21.000000
137.125000	17.000000
137.250000	14.000000
137.375000	18.000000
137.500000	11.000000
137.625000	8.000000
137.750000	18.000000
137.875000	17.000000
138.000000	17.000000
138.125000	21.000000
138.250000	22.000000
138.375000	20.000000
138.500000	20.000000
138.625000	19.000000
138.750000	13.000000
138.875000	25.000000
139.000000	17.000000
139.125000	16.000000
139.250000	15.000000
139.375000	20.000000
139.500000	14.000000
139.625000	22.000000
139.750000	20.000000
139.875000	20.000000
140.000000	17.000000
140.125000	19.000000
140.250000	20.000000
140.375000	28.000000
140.500000	13.000000
140.625000	21.000000
140.750000	20.000000
140.875000	28.000000
141.000000	23.000000
141.125000	21.000000
141.250000	25.000000
141.375000	21.000000
141.500000	26.000000
141.625000	23.000000
141.750000	26.000000
141.875000	27.000000
142.000000	21.000000
142.125000	27.000000
142.250000	29.000000
142.375000	29.000000
142.500000	29.000000
142.625000	25.000000
142.750000	27.000000
142.875000	28.000000
143.000000	36.000000
143.125000	32.000000
143.250000	32.000000
143.375000	31.000000
143.500000	37.000000
143.625000	31.000000
143.750000	43.000000
143.875000	48.000000
144.000000	34.000000
144.125000	36.000000
144.250000	52.000000
144.375000	44.000000
144.500000	49.000000
144.625000	49.000000
144.750000	46.000000
144.875000	51.000000
145.000000	57.000000
145.125000	62.000000
145.250000	59.000000
145.375000	46.000000
145.500000	63.000000
145.625000	75.000000
145.750000	46.000000
145.875000	49.000000
146.000000	61.000000
146.125000	56.000000
146.250000	56.000000
146.375000	70.000000
146.500000	72.000000
146.625000	58.000000
146.750000	80.000000
146.875000	58.000000
147.000000	60.000000
147.125000	49.000000
147.250000	51.000000
147.375000	63.000000
147.500000	66.000000
147.625000	60.000000
147.750000	54.000000
147.875000	56.000000
148.000000	57.000000
148.125000	56.000000
148.250000	55.000000
148.375000	66.000000
148.500000	51.000000
148.625000	61.000000
148.750000	68.000000
148.875000	66.000000
149.000000	70.000000
149.125000	58.000000
149.250000	51.000000
149.375000	59.000000
149.500000	63.000000
149.625000	47.000000
149.750000	50.000000
149.875000	57.000000
150.000000	46.000000
150.125000	58.000000
150.250000	57.000000
150.375000	58.000000
150.500000	50.000000
150.625000	52.000000
150.750000	43.000000
150.875000	43.000000
151.000000	43.000000
151.125000	51.000000
151.250000	55.000000
151.375000	37.000000
151.500000	38.000000
151.625000	44.000000
151.750000	48.000000
151.875000	30.000000
152.000000	32.000000
152.125000	30.000000
152.250000	40.000000
152.375000	36.000000
152.500000	41.000000
152.625000	33.000000
152.750000	45.000000
152.875000	44.000000
153.000000	26.000000
153.125000	33.000000
153.250000	27.000000
153.375000	25.000000
153.500000	22.000000
153.625000	20.000000
153.750000	24.000000
153.875000	31.000000
154.000000	19.000000
154.125000	23.000000
154.250000	24.000000
154.375000	24.000000
154.500000	17.000000
154.625000	33.000000
154.750000	22.000000
154.875000	19.000000
155.000000	19.000000
155.125000	13.000000
155.250000	22.000000
155.375000	12.000000
155.500000	18.000000
155.625000	13.000000
155.750000	10.000000
155.875000	9.000000
156.000000	10.000000
156.125000	13.000000
156.250000	18.000000
156.375000	9.000000
156.500000	13.000000
156.625000	17.000000
156.750000	10.000000
156.875000	10.000000
157.000000	14.000000
157.125000	19.000000
157.250000	10.000000
157.375000	7.000000
157.500000	19.000000
157.625000	15.000000
157.750000	7.000000
157.875000	14.000000
158.000000	16.000000
158.125000	6.000000
158.250000	8.000000
158.375000	11.000000
158.500000	4.000000
158.625000	9.000000
158.750000	8.000000
158.875000	11.000000
159.000000	7.000000
159.125000	12.000000
159.250000	4.000000
159.375000	4.000000
159.500000	7.000000
159.625000	8.000000
159.750000	12.000000
159.875000	14.000000
160.000000	4.000000
160.125000	9.000000
160.250000	7.000000
160.375000	7.000000
160.500000	6.000000
160.625000	9.000000
160.750000	11.000000
160.875000	10.000000
161.000000	6.000000
161.125000	7.000000
161.250000	6.000000
161.375000	4.000000
161.500000	8.000000
161.625000	4.000000
161.750000	4.000000
161.875000	9.000000
162.000000	4.000000
162.125000	9.000000
162.250000	5.000000
162.375000	5.000000
162.500000	5.000000
162.625000	7.000000
162.750000	9.000000
162.875000	3.000000
163.000000	8.000000
163.125000	6.000000
163.250000	9.000000
163.375000	10.000000
163.500000	11.000000
163.625000	5.000000
163.750000	8.000000
163.875000	6.000000
164.000000	5.000000
164.125000	5.000000
164.250000	9.000000
164.375000	4.000000
164.500000	8.000000
164.625000	5.000000
164.750000	8.000000
164.875000	9.000000
165.000000	5.000000
165.125000	8.000000
165.250000	10.000000
165.375000	4.000000
165.500000	3.000000
165.625000	10.000000
165.750000	2.000000
165.875000	7.000000
166.000000	13.000000
166.125000	5.000000
166.250000	3.000000
166.375000	6.000000
166.500000	7.000000
166.625000	3.000000
166.750000	10.000000
166.875000	7.000000
167.000000	10.000000
167.125000	5.000000
167.250000	9.000000
167.375000	2.000000
167.500000	6.000000
167.625000	4.000000
167.750000	5.000000
167.875000	4.000000
168.000000	9.000000
168.125000	0.000000
168.250000	8.000000
168.375000	3.000000
168.500000	5.000000
168.625000	8.000000
168.750000	4.000000
168.875000	12.000000
169.000000	7.000000
169.125000	5.000000
169.250000	10.000000
169.375000	3.000000
169.500000	8.000000
169.625000	4.000000
169.750000	6.000000
169.875000	6.000000
170.000000	5.000000
170.125000	2.000000
170.250000	5.000000
170.375000	4.000000
170.500000	6.000000
170.625000	6.000000
170.750000	5.000000
170.875000	2.000000
171.000000	4.000000
171.125000	3.000000
171.250000	8.000000
